Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
25,16,64,1,70,67,52,6,14,12,Medium
44,41,93,0,99,75,71,8,11,10,High
37,21,56,1,45,46,62,1,13,5,Low
45,43,95,1,75,87,93,7,14,13,High
22,14,63,0,81,78,61,6,11,7,Medium
27,19,70,1,69,55,80,4,11,7,Medium
48,24,50,1,55,70,49,2,11,5,Low
33,25,75,1,70,66,57,7,14,9,Low
49,45,91,1,75,86,83,8,12,11,High
24,18,75,1,68,67,73,5,9,7,Medium
35,34,97,0,94,79,78,6,12,10,High
42,34,80,1,62,83,74,8,10,8,Medium
46,29,63,0,78,70,53,8,13,11,Medium
31,27,87,0,84,75,91,8,8,7,Medium
20,18,90,1,97,88,77,7,14,12,High
42,24,57,0,66,55,61,3,10,4,Low
45,41,91,1,94,87,78,7,14,13,High
33,22,66,1,64,61,50,4,8,6,Medium
38,26,68,1,85,58,70,5,10,8,Medium
43,40,93,0,75,75,94,6,9,8,High
36,24,66,1,62,66,66,8,13,9,Medium
23,10,43,1,67,54,49,4,9,3,Low
37,27,72,0,73,62,83,7,9,7,Medium
26,21,80,1,69,87,54,7,8,6,Medium
41,25,60,0,73,64,63,1,12,6,Low
44,28,63,1,62,68,53,4,9,6,Medium
27,17,62,1,88,88,53,4,14,11,Medium
31,23,74,1,65,56,74,5,12,8,Medium
21,18,85,1,96,87,77,7,9,8,High
48,31,64,0,82,73,61,6,10,6,Medium
41,20,48,0,50,45,58,6,13,8,Low
34,22,64,1,56,65,63,4,11,4,Low
48,31,64,1,44,62,45,4,10,5,Low
31,18,58,1,52,49,51,5,12,7,Low
29,25,86,0,86,83,98,6,9,8,High
21,16,76,1,63,83,87,7,8,6,Medium
46,27,58,1,68,74,64,3,9,5,Low
21,19,90,1,80,76,94,9,10,9,High
46,43,93,1,76,94,70,8,13,12,High
35,15,42,1,69,70,44,6,10,4,Low
36,22,61,0,64,64,53,4,9,4,Low
26,22,84,1,97,96,90,8,13,12,High
38,32,84,1,96,87,99,6,11,10,High
47,42,89,0,99,92,71,6,14,13,High
35,27,77,1,55,56,51,5,9,6,Medium
36,35,97,1,78,98,78,7,10,9,High
45,31,68,1,79,79,58,5,11,9,Medium
25,20,80,1,65,74,53,4,10,7,Medium
48,21,43,1,63,57,62,2,13,7,Low
44,19,43,0,53,62,52,5,12,7,Low
21,15,71,1,69,72,87,5,10,6,Medium
29,23,79,0,68,73,52,6,9,6,Low
30,18,60,1,58,84,83,8,8,5,Medium
33,22,66,1,79,88,87,6,14,10,Medium
37,31,83,0,68,76,78,6,13,11,Medium
42,26,61,1,65,71,49,5,11,5,Low
30,26,86,1,83,83,80,9,9,8,High
39,18,46,1,53,71,63,2,9,4,Low
34,32,94,1,77,76,74,9,12,11,High
30,23,76,1,71,57,67,4,12,10,Medium
20,15,75,1,56,78,53,7,13,11,Medium
26,23,88,1,86,87,90,6,10,9,High
28,22,78,0,75,70,65,8,14,9,Medium
37,31,83,1,61,63,83,6,13,9,Medium
37,22,59,1,61,52,53,1,8,4,Low
48,46,95,1,84,81,73,6,14,13,High
44,32,72,0,77,56,66,7,9,6,Medium
45,32,71,0,86,85,83,6,11,9,Medium
30,21,70,1,71,60,57,4,13,9,Medium
23,10,43,1,74,71,57,3,8,4,Low
44,25,56,1,51,59,71,1,8,4,Low
29,20,68,1,83,63,82,7,14,10,Medium
27,22,81,1,77,82,73,6,13,10,Medium
42,26,61,1,43,72,41,3,14,9,Low
20,19,95,1,97,88,81,7,12,11,Medium
34,15,44,0,67,60,63,4,10,5,Low
25,14,56,1,52,48,42,1,13,7,Low
33,14,42,1,50,69,47,3,9,4,Low
22,14,63,1,62,80,51,7,14,9,Medium
21,18,85,1,91,85,88,7,12,11,High
36,35,97,1,88,96,88,6,8,7,High
28,18,64,1,63,64,81,7,10,6,Medium
24,19,79,0,87,89,73,4,11,7,Medium
20,9,45,0,63,74,71,1,11,6,Low
48,45,93,1,77,87,95,9,8,7,High
27,26,96,1,82,78,79,7,12,11,High
34,14,41,1,63,69,61,3,9,4,Low
46,28,60,0,56,56,52,4,10,5,Low
45,23,51,1,57,45,61,2,9,5,Low
38,23,60,0,44,53,62,2,11,4,Low
26,13,50,1,67,47,46,5,9,4,Low
43,36,83,1,93,89,78,8,14,13,High
32,23,71,0,78,81,65,8,11,8,Medium
22,13,59,1,87,77,62,6,13,9,Medium
39,25,64,1,83,84,84,5,9,7,Medium
37,27,72,1,59,63,70,5,10,8,Medium
39,32,82,1,71,85,51,8,11,8,Medium
33,18,54,0,44,62,71,4,13,7,Low
35,22,62,0,66,57,60,6,8,4,Low
23,15,65,1,66,87,66,6,8,6,Medium
49,31,63,1,88,78,51,8,14,12,Medium
41,16,39,0,71,70,45,4,14,6,Low
38,25,65,1,65,70,66,7,10,8,Medium
24,16,66,1,70,77,74,4,8,5,Medium
29,11,37,1,48,55,46,3,13,7,Low
28,13,46,1,47,68,70,6,11,5,Low
25,16,64,1,66,87,59,8,13,10,Medium
29,17,58,1,62,74,79,7,10,6,Medium
24,22,91,1,75,78,82,9,9,8,High
24,10,41,1,46,57,60,4,10,5,Low
37,33,89,0,98,76,80,7,12,11,High
34,27,79,1,82,84,65,5,13,10,Medium
46,40,86,1,96,81,77,8,11,10,High
49,27,55,1,40,65,45,2,8,4,Low
49,29,59,1,74,61,53,2,13,6,Low
29,24,82,0,76,79,90,8,13,12,High
28,15,53,1,69,59,51,4,12,6,Low
22,18,81,0,88,74,50,4,10,7,Medium
35,17,48,1,41,52,65,4,10,6,Medium
35,17,48,1,71,50,52,4,11,5,Low
41,17,41,1,70,48,61,2,10,5,Low
44,30,68,1,63,87,81,5,13,9,Medium
44,26,59,1,58,55,60,1,10,4,Low
42,36,85,1,87,76,70,7,14,13,High
41,40,97,1,93,82,88,8,14,12,High
35,18,51,0,74,56,42,6,8,4,Low
42,21,50,1,68,57,73,4,10,5,Low
40,31,77,1,56,56,72,5,12,9,Low
22,19,86,0,84,86,72,6,13,12,High
36,14,38,1,65,57,46,1,9,4,Low
45,22,48,0,59,46,72,4,10,5,Low
47,41,87,1,91,87,80,7,12,11,High
46,30,65,1,80,70,59,8,12,10,Medium
46,42,91,0,89,80,74,9,14,13,High
49,48,97,1,95,92,99,8,8,7,High
22,15,68,1,67,61,84,5,14,11,Medium
27,19,70,1,69,61,68,5,14,12,Low
32,15,46,1,51,59,47,1,13,5,Low
21,13,61,1,66,66,58,5,11,8,Medium
34,16,47,1,43,72,49,3,10,5,Low
36,27,75,1,61,88,51,4,8,6,Medium
24,22,91,1,82,75,86,8,10,9,High
38,22,57,1,61,48,60,3,8,3,Low
42,28,66,1,79,82,73,4,11,7,Medium
39,29,74,1,66,58,60,5,11,7,Medium
30,24,80,0,73,87,83,8,12,10,High
34,28,82,1,81,89,88,8,8,5,Medium
47,37,78,1,89,88,61,5,13,9,Medium
33,31,93,0,98,94,70,7,8,7,High
27,21,77,1,71,85,89,7,8,6,Medium
33,25,75,1,84,68,75,5,12,10,Medium
21,16,76,1,78,65,67,5,9,6,Medium
39,24,61,1,85,84,66,5,13,11,Medium
43,38,88,1,89,89,71,7,10,9,High
35,33,94,1,92,88,78,8,13,12,High
22,10,45,1,46,49,56,4,10,5,Low
48,32,66,1,79,55,74,7,10,8,Medium
28,17,60,0,71,88,58,5,12,9,Medium
37,20,54,1,73,72,57,4,11,6,Low
40,34,85,1,96,91,86,9,13,12,High
24,14,58,1,73,64,73,3,11,6,Low
24,9,37,1,55,49,54,3,10,5,Low
43,27,62,1,63,65,71,4,10,8,Medium
24,14,58,1,55,60,70,8,10,7,Medium
35,28,80,1,89,58,55,8,11,9,Medium
35,23,65,0,78,61,89,4,13,9,Medium
26,19,73,1,73,55,54,5,9,7,Medium
46,42,91,1,93,88,82,9,14,13,High
21,11,52,0,43,53,69,5,12,7,Low
36,25,69,1,55,86,77,6,11,9,Medium
43,29,67,1,68,83,84,6,9,7,Medium
31,29,93,0,95,90,75,8,9,8,High
32,20,62,1,73,85,81,6,8,6,Medium
30,22,73,1,67,61,56,4,10,7,Medium
39,18,46,1,67,53,66,4,13,5,Low
44,34,77,0,78,69,68,4,14,10,Medium
33,32,96,0,79,95,77,6,13,12,Medium
32,25,78,0,55,74,84,5,10,8,Medium
43,22,51,1,50,64,72,2,10,4,Low
30,27,90,0,94,79,80,8,14,13,High
37,36,97,1,98,76,93,7,11,10,High
45,38,84,1,63,82,60,5,14,9,Medium
22,18,81,1,57,72,70,5,12,9,Medium
44,33,75,1,76,85,74,8,9,6,Medium
30,26,86,1,98,83,87,9,14,13,Low
36,29,80,1,71,64,50,8,8,6,Medium
48,46,95,1,82,97,75,9,11,10,Low
29,26,89,1,98,98,85,7,9,8,Medium
44,36,81,1,73,55,69,7,14,11,Medium
26,16,61,1,80,67,88,7,8,6,Medium
47,41,87,0,80,88,70,7,9,8,High
30,23,76,0,57,86,73,4,13,9,Medium
44,42,95,1,81,98,91,9,10,9,High
49,21,42,1,70,50,61,3,11,7,Low
42,30,71,1,68,58,85,6,14,10,Medium
25,14,56,0,48,58,60,4,12,7,Low
23,14,60,1,74,74,60,1,14,5,Low
23,14,60,1,79,76,62,4,10,6,Medium
46,18,39,0,58,54,53,2,14,8,Low
49,40,81,0,62,74,73,8,9,6,Medium
30,28,93,1,97,89,86,7,14,13,Low
33,22,66,0,89,72,75,6,10,7,Medium
28,15,53,1,63,71,48,4,12,5,Low
37,35,94,1,91,96,98,7,12,11,High
38,24,63,1,75,58,56,6,13,9,Medium
30,12,40,1,49,71,62,1,12,5,Low
23,18,78,0,78,81,86,5,13,11,Medium
38,37,97,1,87,82,99,6,12,11,High
27,15,55,1,73,72,72,3,12,6,Low
25,23,92,0,75,89,80,9,11,10,Low
24,16,66,1,60,75,84,8,10,6,Medium
20,13,65,1,77,68,54,4,9,7,Medium
21,8,38,0,44,48,42,4,13,7,Low
38,24,63,1,82,66,56,7,13,9,Medium
26,15,57,1,43,71,42,6,13,7,Low
47,36,76,0,71,62,70,4,14,12,Medium
20,15,75,0,81,74,54,5,13,10,Medium
32,19,59,1,81,87,57,6,9,6,Medium
35,18,51,1,68,72,44,3,14,8,Low
38,23,60,1,57,77,58,5,12,10,Medium
49,48,97,1,82,98,84,7,11,10,High
28,12,42,1,41,52,72,2,8,4,Low
21,18,85,1,95,86,94,9,10,9,High
23,22,95,1,90,90,83,9,8,7,High
37,27,72,1,68,70,71,4,11,7,Medium
42,37,88,0,87,75,92,9,14,12,Low
25,18,72,1,68,55,79,6,12,9,Medium
27,14,51,0,61,56,41,1,8,4,Low
32,22,68,1,61,57,53,6,8,5,Medium
32,23,71,1,86,68,78,8,14,12,Medium
33,25,75,1,60,65,88,5,13,9,High
24,17,70,1,61,85,89,8,10,7,Medium
35,21,60,1,89,74,72,8,8,5,High
29,16,55,1,50,55,74,2,8,4,Low
22,20,90,0,75,97,86,9,14,13,Low
24,19,79,1,60,80,54,4,10,8,Medium
47,24,51,0,72,60,45,5,12,6,Low
26,17,65,1,78,77,53,7,12,10,Medium
32,26,81,1,55,71,83,4,14,9,Medium
35,15,42,0,44,63,66,5,14,6,Low
23,16,69,1,56,72,85,7,11,9,Medium
35,32,91,0,98,88,70,7,12,11,High
35,24,68,1,74,66,51,7,12,10,Medium
32,13,40,1,58,72,47,5,14,8,Low
27,16,59,1,61,77,57,8,10,7,Low
34,20,58,1,70,85,51,8,14,10,Medium
30,26,86,0,85,92,74,6,10,9,High
27,13,48,1,40,59,71,6,10,4,Low
26,13,50,1,64,62,42,2,10,4,Low
25,24,96,0,75,93,85,8,11,10,Low
40,26,65,1,75,62,59,4,14,12,Medium
38,20,52,1,41,45,52,1,14,6,Low
26,23,88,0,93,78,78,6,13,12,Low
49,36,73,1,81,61,53,4,11,8,Medium
21,16,76,1,88,86,77,6,10,7,Medium
34,25,73,1,65,61,78,4,9,5,Medium
32,31,96,1,92,75,98,6,13,12,High
32,29,90,1,94,89,81,9,8,7,High
48,28,58,1,69,59,74,1,13,5,Low
23,16,69,1,70,80,65,5,14,9,Medium
42,38,90,0,81,81,76,9,11,10,High
35,16,45,1,41,47,43,6,8,4,Low
29,20,68,1,69,81,58,8,8,5,Medium
28,19,67,1,88,87,81,5,9,6,Medium
30,22,73,1,80,74,74,7,8,6,Medium
27,22,81,1,80,68,62,4,12,8,Low
49,21,42,1,61,46,74,5,9,5,Low
42,29,69,0,60,55,59,5,10,8,Medium
40,33,82,1,83,79,58,7,9,6,Medium
49,30,61,1,62,56,82,4,14,11,Medium
48,46,95,1,75,91,97,7,10,9,High
43,17,39,0,65,63,46,5,14,6,Low
27,23,85,1,96,94,84,8,11,10,High
39,32,82,1,83,73,87,5,8,6,Medium
47,44,93,1,97,88,94,6,9,8,High
26,23,88,1,97,93,81,6,12,11,High
23,21,91,0,90,82,87,6,12,11,High
31,24,77,1,82,86,82,5,10,7,Medium
23,15,65,1,83,57,76,5,13,8,Medium
30,23,76,0,66,60,84,4,8,6,Medium
20,14,70,1,75,77,75,6,8,5,Medium
24,21,87,1,93,81,95,7,12,11,High
43,39,90,0,96,75,82,8,14,12,High
21,14,66,1,76,78,86,8,12,10,Medium
26,18,69,1,84,64,84,7,12,7,Medium
24,16,66,0,75,61,66,4,8,7,Medium
44,41,93,0,98,76,78,7,13,11,High
24,14,58,1,63,61,48,2,12,5,Medium
34,14,41,1,58,53,59,6,14,8,Low
41,30,73,1,58,79,69,5,12,8,Medium
21,10,47,1,51,61,74,6,13,5,Low
47,28,59,1,57,80,78,6,13,8,Medium
37,34,91,1,99,95,71,6,14,13,High
38,34,89,1,78,86,73,9,10,9,High
36,35,97,0,91,82,80,9,10,9,High
35,27,77,0,78,69,79,6,10,6,Medium
38,30,78,1,71,89,85,8,12,8,Medium
31,20,64,0,57,81,50,7,11,8,Medium
39,19,48,0,70,64,64,1,14,7,Low
38,22,57,1,40,65,64,4,13,7,Low
40,34,85,1,89,93,71,7,14,13,High
37,34,91,1,98,78,95,8,8,7,High
45,36,80,1,71,56,67,5,9,7,Medium
29,25,86,1,84,92,76,6,14,13,High
39,15,38,1,43,69,61,6,9,4,Low
34,33,97,0,98,87,87,9,14,13,High
24,15,62,1,67,67,81,8,13,10,Medium
32,23,71,1,57,81,64,4,14,12,High
27,22,81,1,87,69,53,4,8,6,Medium
31,26,83,1,79,70,81,8,12,9,Medium
42,34,80,1,86,77,56,7,13,8,Medium
25,17,68,1,67,85,84,4,14,10,Medium
35,33,94,1,75,88,90,8,12,10,High
38,35,92,1,93,98,76,7,10,9,High
38,34,89,1,88,75,99,6,10,9,High
23,17,73,1,66,68,83,4,11,9,Medium
45,44,97,1,78,87,72,6,14,13,High
44,25,56,1,49,54,73,1,14,7,Low
40,39,97,0,90,83,80,9,10,9,High
33,25,75,0,71,59,72,7,8,5,Medium
30,28,93,1,99,97,96,6,9,8,High
31,14,45,1,64,53,66,2,9,4,Low
46,44,95,0,78,79,76,8,13,12,High
37,35,94,1,99,88,73,8,11,10,High
28,23,82,0,81,89,79,7,8,5,Medium
24,9,37,0,40,61,52,2,13,5,Low
42,29,69,1,63,78,50,8,11,9,Medium
35,30,85,0,84,86,87,9,14,12,High
42,25,59,1,72,89,71,4,11,9,Medium
24,20,83,1,92,78,73,8,9,8,High
33,28,84,0,82,83,83,7,13,12,High
44,27,61,1,68,49,66,4,11,5,Low
22,18,81,0,55,67,54,8,12,9,Medium
31,13,41,0,67,52,72,2,10,5,Low
36,35,97,1,85,80,73,7,14,13,High
44,27,61,1,70,81,61,4,8,6,Medium
47,33,70,1,81,73,53,7,14,9,Medium
47,39,82,0,68,75,80,6,12,8,Medium
40,20,50,1,60,45,64,1,14,7,Low
22,19,86,1,87,91,95,7,10,9,High
36,24,66,0,74,55,81,4,14,12,Medium
49,45,91,1,99,82,84,7,14,13,High
43,27,62,1,86,88,84,6,13,9,Medium
48,31,64,1,68,70,51,8,11,8,Medium
27,18,66,0,59,88,81,6,11,8,Medium
30,17,56,0,49,69,46,2,13,6,Low
49,30,61,1,56,46,58,4,10,4,Low
37,32,86,0,78,82,77,8,12,11,High
28,22,78,1,63,63,67,7,14,12,Medium
35,19,54,0,54,50,41,1,13,7,Low
44,35,79,1,61,74,87,4,9,6,Medium
43,33,76,0,66,56,75,5,12,8,Medium
20,15,75,1,85,77,60,8,11,7,Medium
28,26,92,1,92,92,89,7,8,7,High
32,25,78,1,81,67,57,6,9,6,Medium
43,18,41,1,46,46,49,5,9,4,Low
38,36,94,1,76,81,75,8,11,10,High
26,19,73,1,67,77,78,6,12,7,Medium
35,20,57,1,60,54,48,3,9,5,Low
48,29,60,1,80,60,86,4,13,9,Medium
42,36,85,1,97,82,74,8,9,8,High
39,36,92,0,77,77,74,7,13,12,Medium
20,16,80,1,76,72,55,4,14,11,Medium
37,30,81,1,74,84,65,8,10,6,Medium
22,18,81,0,85,74,53,5,8,5,Medium
40,38,95,1,81,87,84,6,9,8,High
42,18,42,1,41,71,53,4,8,3,Low
21,12,57,1,80,78,77,7,10,8,Medium
21,19,90,1,91,92,84,9,10,9,High
33,27,81,1,74,67,85,6,11,7,Medium
26,16,61,1,70,89,85,7,10,7,Medium
29,20,68,1,60,77,83,4,14,12,Medium
46,27,58,0,76,56,68,7,10,7,Medium
22,9,40,1,50,55,40,3,14,7,Low
44,40,90,1,88,97,73,9,10,9,High
20,19,95,0,94,78,75,9,10,9,Medium
38,29,76,1,87,60,54,6,9,7,Medium
40,24,60,1,71,69,82,5,12,10,Medium
43,40,93,1,76,86,74,8,11,10,High
35,28,80,1,76,88,66,4,13,10,Medium
27,18,66,1,81,74,71,6,12,9,Medium
20,12,60,1,83,64,81,5,8,7,Medium
37,24,64,1,53,70,40,4,13,6,High
33,20,60,1,70,61,64,8,14,12,Medium
35,32,91,0,99,85,88,9,12,11,High
37,33,89,1,87,77,74,9,9,8,High
34,16,47,0,51,66,50,6,14,7,Low
49,22,44,1,71,67,62,1,13,7,Low
33,13,39,1,64,72,55,6,9,4,Low
39,34,87,1,85,88,88,7,8,7,Low
21,18,85,0,89,96,92,7,8,7,High
27,25,92,0,96,98,95,8,8,7,High
45,28,62,0,64,57,78,5,11,8,Medium
36,32,88,1,83,77,89,8,12,11,High
32,17,53,1,65,67,40,3,10,5,Low
36,21,58,0,53,58,51,3,13,6,Low
21,13,61,1,81,85,60,4,13,9,Medium
39,33,84,1,80,94,86,8,14,13,High
39,37,94,0,99,88,90,7,8,7,High
39,35,89,1,89,95,93,6,9,8,High
29,25,86,1,79,83,79,8,14,13,Low
30,23,76,1,88,75,83,5,14,11,Medium
20,12,60,0,70,87,79,7,11,7,Medium
26,14,53,0,55,73,73,1,14,7,Low
23,19,82,1,89,79,85,7,10,9,High
45,42,93,1,79,94,71,7,9,8,High
29,23,79,0,72,64,66,7,12,10,Medium
36,15,41,0,57,56,43,5,9,5,Low
36,20,55,1,50,70,50,5,14,8,Low
25,12,48,1,68,58,56,6,8,4,Low
20,11,55,1,61,70,40,4,10,5,Low
39,16,41,1,51,58,45,5,8,4,Low
49,36,73,0,68,69,79,6,13,8,Medium
44,42,95,0,88,94,74,6,9,8,High
49,30,61,1,66,56,63,8,8,6,Medium
21,19,90,1,97,97,85,9,13,12,High
22,20,90,1,94,96,90,7,12,11,High
49,30,61,1,64,72,41,6,8,5,Low
38,24,63,1,70,60,57,4,10,8,Medium
24,20,83,0,84,97,75,6,9,8,High
42,24,57,1,68,72,45,3,12,7,Low
43,41,95,0,88,77,93,9,13,12,High
31,25,80,0,71,66,59,5,13,11,Medium
44,41,93,1,92,93,78,7,9,8,High
30,22,73,1,85,82,72,7,11,8,Medium
49,30,61,1,62,56,71,5,13,6,Low
22,13,59,1,59,70,43,2,14,8,Low
46,30,65,1,74,74,63,5,11,9,Medium
48,43,89,1,99,84,95,9,14,13,High
28,17,60,1,75,88,50,8,8,5,Medium
33,22,66,1,59,83,62,6,14,12,Medium
43,38,88,1,80,85,75,9,11,10,High
27,23,85,0,79,94,93,8,10,9,High
27,25,92,1,98,95,96,7,10,9,High
22,21,95,1,86,79,71,9,14,13,High
49,34,69,0,78,60,86,4,12,8,Medium
27,26,96,1,96,78,88,7,10,9,High
42,27,64,0,80,82,82,6,9,8,Medium
42,40,95,0,80,93,84,9,8,7,High
27,26,96,1,80,83,84,7,10,9,Medium
25,21,84,0,85,93,75,7,14,13,High
28,24,85,0,92,78,78,7,13,12,High
37,25,67,0,64,57,86,6,11,7,Low
44,39,88,0,76,75,74,7,14,13,Medium
31,27,87,1,95,77,95,6,12,11,High
30,16,53,1,59,61,57,5,13,6,Low
30,19,63,1,53,63,67,1,8,5,Low
31,21,67,1,64,65,69,5,9,7,Medium
32,31,96,0,97,91,94,7,10,9,High
28,14,50,0,43,60,52,1,10,4,Low
47,35,74,0,63,63,76,6,13,11,Medium
30,15,50,1,41,58,52,6,10,5,Low
45,43,95,1,88,90,71,6,14,13,High
23,19,82,1,77,91,85,6,11,10,High
27,20,74,1,68,82,73,8,14,9,Medium
37,27,72,0,86,76,73,8,12,9,Medium
49,30,61,1,45,63,52,2,12,7,Low
38,15,39,1,50,47,67,5,8,4,Low
47,26,55,1,63,49,43,3,11,4,Low
42,39,92,1,77,89,77,9,11,10,High
22,18,81,0,93,96,76,6,9,8,High
41,30,73,1,63,70,58,4,8,6,Medium
38,36,94,1,81,85,90,8,8,7,High
24,16,66,1,76,84,67,6,12,8,Medium
45,40,88,1,77,95,76,6,8,7,High
44,21,47,1,54,45,63,2,13,5,Low
27,17,62,1,66,72,58,8,11,8,Medium
41,22,53,0,72,61,70,6,12,7,Low
38,37,97,1,83,97,94,8,12,11,High
37,23,62,1,68,58,68,2,14,7,Low
26,23,88,1,99,88,74,9,14,13,High
20,9,45,0,54,46,70,5,12,6,Low
46,32,69,1,78,84,54,5,11,8,Medium
24,22,91,1,90,78,94,6,10,9,High
41,38,92,0,85,86,72,8,13,11,High
26,15,57,1,71,64,66,6,13,10,Low
24,12,50,0,41,60,41,5,8,4,Low
41,20,48,1,71,54,42,6,14,6,Low
34,28,82,0,83,84,67,5,9,7,Medium
20,12,60,1,63,64,78,8,13,11,Medium
46,41,89,1,84,77,85,9,11,10,High
45,40,88,1,80,80,90,9,11,10,High
33,30,90,1,95,82,82,9,9,8,High
46,24,52,0,58,56,61,1,11,6,Low
43,19,44,0,52,49,69,2,13,7,Low
41,35,85,0,97,96,91,6,11,10,High
48,40,83,1,76,72,89,7,9,6,Medium
21,14,66,1,68,60,64,5,12,8,Medium
28,13,46,1,71,60,66,5,14,7,Low
47,27,57,1,52,60,71,5,8,4,Low
23,21,91,0,91,95,72,9,8,7,High
26,13,50,1,43,59,73,1,11,5,Low
25,21,84,1,91,85,73,8,9,8,High
27,13,48,1,45,57,63,4,12,6,Low
38,24,63,1,80,60,59,5,10,6,Medium
26,16,61,1,65,81,79,6,9,7,Medium
27,11,40,0,45,55,67,3,9,5,Low
38,23,60,0,59,89,50,8,14,11,Medium
39,34,87,1,81,98,99,6,13,12,High
36,29,80,1,60,76,61,7,10,6,Medium
25,19,76,0,83,89,60,8,9,5,Medium
45,28,62,1,73,88,71,8,9,6,Medium
45,27,60,1,84,83,78,4,8,5,Medium
25,19,76,1,76,70,54,8,12,9,Medium
27,20,74,0,63,67,75,8,11,9,Medium
49,23,46,1,60,60,73,4,14,8,Low
22,15,68,1,75,58,71,7,11,8,Medium
38,29,76,0,72,83,75,5,12,10,Medium
24,23,95,0,78,84,71,8,11,10,High
23,15,65,1,61,71,88,5,13,10,Medium
23,14,60,1,81,71,57,6,13,9,Medium
24,23,95,0,93,78,76,9,12,11,High
35,20,57,1,50,74,68,2,13,8,Low
44,37,84,1,82,89,80,7,12,11,High
24,10,41,1,48,52,42,5,11,5,Low
43,20,46,1,53,65,69,1,12,7,Low
41,32,78,1,83,73,70,7,8,6,Low
26,19,73,1,67,77,50,8,12,8,Medium
21,19,90,1,76,80,95,9,8,7,High
20,12,60,0,61,83,70,8,10,7,Medium
28,12,42,1,55,49,41,2,9,4,High
35,28,80,0,83,71,66,8,8,6,Medium
39,34,87,0,78,88,82,7,11,10,High
26,17,65,0,61,70,77,8,10,7,Medium
35,30,85,1,89,76,95,7,12,11,High
20,9,45,1,60,50,62,4,13,7,Low
25,23,92,0,98,99,85,8,8,7,High
45,43,95,0,81,87,98,7,10,9,High
35,28,80,0,88,64,61,6,9,7,Medium
27,22,81,1,60,85,60,6,12,8,Medium
28,20,71,0,62,59,79,5,10,7,Medium
22,12,54,1,71,62,65,3,14,8,Low
48,33,68,0,72,61,74,5,13,11,Medium
34,26,76,1,80,72,71,4,10,7,Medium
38,35,92,1,98,80,76,8,8,7,High
48,19,39,0,50,49,54,4,10,4,Low
47,28,59,1,74,64,80,7,12,8,Medium
29,25,86,1,96,94,78,8,13,12,High
28,22,78,1,58,82,82,6,9,7,Medium
26,20,76,0,73,70,83,4,10,7,Medium
44,31,70,1,71,70,53,4,13,9,Medium
22,19,86,0,77,89,94,7,11,10,High
46,29,63,1,56,87,76,7,13,10,Medium
36,24,66,1,81,55,65,5,12,8,Medium
46,31,67,1,55,81,89,8,9,7,Medium
29,27,93,0,88,75,96,7,12,11,High
43,34,79,1,76,74,76,8,14,12,Medium
40,37,92,0,96,79,87,7,14,13,High
21,16,76,0,60,81,62,6,11,9,Medium
25,15,60,1,58,65,76,7,9,7,Medium
23,14,60,0,68,83,88,5,12,8,Medium
49,26,53,1,40,51,58,2,9,3,Low
32,20,62,0,64,83,59,6,13,10,Medium
29,26,89,0,84,75,87,9,9,8,High
31,30,96,1,75,79,75,9,13,12,High
30,13,43,1,58,46,41,5,12,5,Medium
34,14,41,0,42,70,51,6,14,7,Low
46,44,95,0,99,98,92,7,9,8,High
30,25,83,0,93,80,76,7,14,13,High
30,25,83,1,90,91,83,6,13,11,High
21,17,80,0,89,86,85,9,8,7,High
42,27,64,0,86,55,68,6,13,9,Medium
26,14,53,0,57,49,67,3,11,4,Low
33,17,51,1,71,69,53,1,14,8,Low
36,21,58,1,51,69,69,1,10,5,Low
36,30,83,1,80,92,92,8,11,10,Medium
22,15,68,0,65,62,64,7,11,9,Medium
29,22,75,0,57,71,82,6,9,6,Medium
42,37,88,1,89,84,75,9,14,13,High
34,20,58,1,64,62,71,7,12,7,Medium
46,26,56,0,64,46,45,1,13,6,Low
23,18,78,0,79,56,75,6,10,8,Medium
32,16,50,1,67,45,61,5,14,8,Low
39,16,41,1,49,48,42,4,13,7,Low
45,39,86,1,97,75,93,6,12,10,High
21,13,61,1,63,58,67,6,12,4,Low
26,14,53,1,55,61,44,1,10,5,Medium
23,20,86,1,76,97,75,6,8,7,High
42,33,78,1,72,83,89,8,8,7,Medium
24,22,91,1,86,92,70,9,12,11,High
26,16,61,1,81,55,78,7,10,7,Medium
30,26,86,0,93,79,99,6,12,11,Medium
25,17,68,1,73,64,62,6,8,5,Medium
35,21,60,1,52,68,53,6,11,6,Low
25,20,80,1,62,88,85,4,14,11,Medium
44,37,84,0,67,75,68,4,13,9,Medium
31,14,45,1,73,58,65,6,8,4,Low
25,23,92,1,96,81,72,8,8,7,High
23,14,60,0,63,76,52,6,8,6,Medium
47,18,38,1,71,70,52,3,11,5,Low
38,24,63,1,59,58,65,3,8,3,Low
26,10,38,1,49,53,61,1,9,5,Low
33,23,69,0,71,57,76,8,11,9,Medium
20,14,70,0,76,85,85,6,8,6,Medium
38,20,52,1,52,59,70,5,11,4,Low
25,15,60,0,87,76,63,4,12,8,Medium
47,21,44,1,48,61,52,1,9,4,Low
31,28,90,0,88,81,95,8,8,7,High
47,36,76,1,75,73,59,6,8,6,Medium
32,14,43,1,52,60,69,5,10,4,Low
25,24,96,0,86,86,80,9,13,12,High
